id,waktu,hari,idlampu,status
5174,278,4,3,0
5175,279,4,3,0
5176,280,4,3,0
5177,281,4,3,0
5178,282,4,3,0
5179,283,4,3,0
5180,284,4,3,0
5181,285,4,3,0
5182,286,4,3,0
5183,287,4,3,0
5184,288,4,3,0
5185,1,5,3,0
5186,2,5,3,0
5187,3,5,3,0
5188,4,5,3,0
5189,5,5,3,0
5190,6,5,3,0
5191,7,5,3,0
5192,8,5,3,0
5193,9,5,3,0
5194,10,5,3,0
5195,11,5,3,0
5196,12,5,3,0
5197,13,5,3,0
5198,14,5,3,0
5199,15,5,3,0
5200,16,5,3,0
5201,17,5,3,0
5202,18,5,3,0
5203,19,5,3,0
5204,20,5,3,0
5205,21,5,3,0
5206,22,5,3,0
5207,23,5,3,0
5208,24,5,3,0
5209,25,5,3,0
5210,26,5,3,0
5211,27,5,3,0
5212,28,5,3,0
5213,29,5,3,0
5214,30,5,3,0
5215,31,5,3,0
5216,32,5,3,0
5217,33,5,3,0
5218,34,5,3,0
5219,35,5,3,0
5220,36,5,3,0
5221,37,5,3,0
5222,38,5,3,0
5223,39,5,3,0
5224,40,5,3,0
5225,41,5,3,0
5226,42,5,3,0
5227,43,5,3,0
5228,44,5,3,0
5229,45,5,3,0
5230,46,5,3,0
5231,47,5,3,0
5232,48,5,3,0
5233,49,5,3,0
5234,50,5,3,0
5235,51,5,3,0
5236,52,5,3,0
5237,53,5,3,0
5238,54,5,3,0
5239,55,5,3,0
5240,56,5,3,0
5241,57,5,3,0
5242,58,5,3,0
5243,59,5,3,0
5244,60,5,3,0
5245,61,5,3,0
5246,62,5,3,0
5247,63,5,3,0
5248,64,5,3,0
5249,65,5,3,0
5250,66,5,3,0
5251,67,5,3,0
5252,68,5,3,0
5253,69,5,3,0
5254,70,5,3,0
5255,71,5,3,0
5256,72,5,3,0
5257,73,5,3,0
5258,74,5,3,0
5259,75,5,3,0
5260,76,5,3,0
5261,77,5,3,0
5262,78,5,3,0
5263,79,5,3,0
5264,80,5,3,0
5265,81,5,3,0
5266,82,5,3,0
5267,83,5,3,0
5268,84,5,3,0
5269,85,5,3,0
5270,86,5,3,0
5271,87,5,3,0
5272,88,5,3,0
5273,89,5,3,0
5274,90,5,3,0
5275,91,5,3,0
5276,92,5,3,0
5277,93,5,3,0
5278,94,5,3,0
5279,95,5,3,0
5280,96,5,3,0
5281,97,5,3,0
5282,98,5,3,0
5283,99,5,3,0
5284,100,5,3,0
5285,101,5,3,0
5286,102,5,3,1
5287,103,5,3,1
5288,104,5,3,1
5289,105,5,3,1
5290,106,5,3,1
5291,107,5,3,1
5292,108,5,3,1
5293,109,5,3,1
5294,110,5,3,1
5295,111,5,3,1
5296,112,5,3,1
5297,113,5,3,1
5298,114,5,3,1
5299,115,5,3,1
5300,116,5,3,1
5301,117,5,3,1
5302,118,5,3,1
5303,119,5,3,1
5304,120,5,3,1
5305,121,5,3,1
5306,122,5,3,1
5307,123,5,3,1
5308,124,5,3,1
5309,125,5,3,1
5310,126,5,3,1
5311,127,5,3,1
5312,128,5,3,1
5313,129,5,3,1
5314,130,5,3,1
5315,131,5,3,1
5316,132,5,3,1
5317,133,5,3,1
5318,134,5,3,1
5319,135,5,3,1
5320,136,5,3,1
5321,137,5,3,1
5322,138,5,3,1
5323,139,5,3,1
5324,140,5,3,1
5325,141,5,3,1
5326,142,5,3,1
5327,143,5,3,1
5328,144,5,3,1
5329,145,5,3,1
5330,146,5,3,1
5331,147,5,3,1
5332,148,5,3,1
5333,149,5,3,1
5334,150,5,3,1
5335,151,5,3,1
5336,152,5,3,1
5337,153,5,3,1
5338,154,5,3,1
5339,155,5,3,1
5340,156,5,3,1
5341,157,5,3,1
5342,158,5,3,1
5343,159,5,3,1
5344,160,5,3,1
5345,161,5,3,1
5346,162,5,3,1
5347,163,5,3,1
5348,164,5,3,1
5349,165,5,3,1
5350,166,5,3,1
5351,167,5,3,1
5352,168,5,3,1
5353,169,5,3,1
5354,170,5,3,1
5355,171,5,3,1
5356,172,5,3,1
5357,173,5,3,1
5358,174,5,3,1
5359,175,5,3,1
5360,176,5,3,1
5361,177,5,3,1
5362,178,5,3,1
5363,179,5,3,1
5364,180,5,3,1
5365,181,5,3,1
5366,182,5,3,1
5367,183,5,3,1
5368,184,5,3,1
5369,185,5,3,1
5370,186,5,3,1
5371,187,5,3,1
5372,188,5,3,1
5373,189,5,3,1
5374,190,5,3,1
5375,191,5,3,1
5376,192,5,3,1
5377,193,5,3,1
5378,194,5,3,1
5379,195,5,3,1
5380,196,5,3,1
5381,197,5,3,1
5382,198,5,3,1
5383,199,5,3,1
5384,200,5,3,1
5385,201,5,3,1
5386,202,5,3,1
5387,203,5,3,1
5388,204,5,3,1
5389,205,5,3,1
5390,206,5,3,1
5391,207,5,3,1
5392,208,5,3,1
5393,209,5,3,1
5394,210,5,3,1
5395,211,5,3,0
5396,212,5,3,0
5397,213,5,3,1
5398,214,5,3,1
5399,215,5,3,1
5400,216,5,3,1
5401,217,5,3,1
5402,218,5,3,1
5403,219,5,3,1
5404,220,5,3,0
5405,221,5,3,0
5406,222,5,3,0
5407,223,5,3,0
5408,224,5,3,0
5409,225,5,3,0
5410,226,5,3,0
5411,227,5,3,0
5412,228,5,3,0
5413,229,5,3,0
5414,230,5,3,0
5415,231,5,3,0
5416,232,5,3,0
5417,233,5,3,0
5418,234,5,3,0
5419,235,5,3,0
5420,236,5,3,0
5421,237,5,3,0
5422,238,5,3,0
5423,239,5,3,0
5424,240,5,3,0
5425,241,5,3,0
5426,242,5,3,0
5427,243,5,3,0
5428,244,5,3,0
5429,245,5,3,0
5430,246,5,3,0
5431,247,5,3,0
5432,248,5,3,0
5433,249,5,3,0
5434,250,5,3,0
5435,251,5,3,0
5436,252,5,3,0
5437,253,5,3,0
5438,254,5,3,0
5439,255,5,3,0
5440,256,5,3,0
5441,257,5,3,0
5442,258,5,3,0
5443,259,5,3,0
5444,260,5,3,0
5445,261,5,3,0
5446,262,5,3,0
5447,263,5,3,0
5448,264,5,3,0
5449,265,5,3,0
5450,266,5,3,0
5451,267,5,3,0
5452,268,5,3,0
5453,269,5,3,0
5454,270,5,3,0
5455,271,5,3,0
5456,272,5,3,0
5457,273,5,3,0
5458,274,5,3,0
5459,275,5,3,0
5460,276,5,3,0
5461,277,5,3,0
5462,278,5,3,0
5463,279,5,3,0
5464,280,5,3,0
5465,281,5,3,0
5466,282,5,3,0
5467,283,5,3,0
5468,284,5,3,0
5469,285,5,3,0
5470,286,5,3,0
5471,287,5,3,0
5472,288,5,3,0
5473,1,6,3,0
5474,2,6,3,0
5475,3,6,3,0
5476,4,6,3,0
5477,5,6,3,0
5478,6,6,3,0
5479,7,6,3,0
5480,8,6,3,0
5481,9,6,3,0
5482,10,6,3,0
5483,11,6,3,0
5484,12,6,3,0
5485,13,6,3,0
5486,14,6,3,0
5487,15,6,3,0
5488,16,6,3,0
5489,17,6,3,0
5490,18,6,3,0
5491,19,6,3,0
5492,20,6,3,0
5493,21,6,3,0
5494,22,6,3,0
5495,23,6,3,0
5496,24,6,3,0
5497,25,6,3,0
5498,26,6,3,0
5499,27,6,3,0
5500,28,6,3,0
5501,29,6,3,0
5502,30,6,3,0
5503,31,6,3,0
5504,32,6,3,0
5505,33,6,3,0
5506,34,6,3,0
5507,35,6,3,0
5508,36,6,3,0
5509,37,6,3,0
5510,38,6,3,0
5511,39,6,3,0
5512,40,6,3,0
5513,41,6,3,0
5514,42,6,3,0
5515,43,6,3,0
5516,44,6,3,0
5517,45,6,3,0
5518,46,6,3,0
5519,47,6,3,0
5520,48,6,3,0
5521,49,6,3,0
5522,50,6,3,0
5523,51,6,3,0
5524,52,6,3,0
5525,53,6,3,0
5526,54,6,3,0
5527,55,6,3,0
5528,56,6,3,0
5529,57,6,3,0
5530,58,6,3,0
5531,59,6,3,0
5532,60,6,3,0
5533,61,6,3,0
5534,62,6,3,0
5535,63,6,3,0
5536,64,6,3,0
5537,65,6,3,0
5538,66,6,3,0
5539,67,6,3,0
5540,68,6,3,0
5541,69,6,3,0
5542,70,6,3,0
5543,71,6,3,0
5544,72,6,3,0
5545,73,6,3,0
5546,74,6,3,0
5547,75,6,3,0
5548,76,6,3,0
5549,77,6,3,0
5550,78,6,3,0
5551,79,6,3,0
5552,80,6,3,0
5553,81,6,3,0
5554,82,6,3,0
5555,83,6,3,0
5556,84,6,3,0
5557,85,6,3,0
5558,86,6,3,0
5559,87,6,3,0
5560,88,6,3,0
5561,89,6,3,0
5562,90,6,3,0
5563,91,6,3,0
5564,92,6,3,0
5565,93,6,3,0
5566,94,6,3,0
5567,95,6,3,0
5568,96,6,3,0
5569,97,6,3,0
5570,98,6,3,0
5571,99,6,3,0
5572,100,6,3,0
5573,101,6,3,0
5574,102,6,3,0
5575,103,6,3,0
5576,104,6,3,0
5577,105,6,3,0
5578,106,6,3,0
5579,107,6,3,0
5580,108,6,3,0
5581,109,6,3,0
5582,110,6,3,0
5583,111,6,3,0
5584,112,6,3,0
5585,113,6,3,0
5586,114,6,3,0
5587,115,6,3,0
5588,116,6,3,0
5589,117,6,3,0
5590,118,6,3,0
5591,119,6,3,0
5592,120,6,3,0
5593,121,6,3,0
5594,122,6,3,0
5595,123,6,3,0
5596,124,6,3,0
5597,125,6,3,0
5598,126,6,3,0
5599,127,6,3,0
5600,128,6,3,0
5601,129,6,3,0
5602,130,6,3,0
5603,131,6,3,0
5604,132,6,3,0
5605,133,6,3,0
5606,134,6,3,0
5607,135,6,3,0
5608,136,6,3,0
5609,137,6,3,0
5610,138,6,3,0
5611,139,6,3,0
5612,140,6,3,0
5613,141,6,3,0
5614,142,6,3,0
5615,143,6,3,0
5616,144,6,3,0
5617,145,6,3,0
5618,146,6,3,0
5619,147,6,3,0
5620,148,6,3,0
5621,149,6,3,0
5622,150,6,3,0
5623,151,6,3,0
5624,152,6,3,0
5625,153,6,3,0
5626,154,6,3,0
5627,155,6,3,0
5628,156,6,3,0
5629,157,6,3,0
5630,158,6,3,0
5631,159,6,3,0
5632,160,6,3,0
5633,161,6,3,0
5634,162,6,3,0
5635,163,6,3,0
5636,164,6,3,0
5637,165,6,3,0
5638,166,6,3,0
5639,167,6,3,0
5640,168,6,3,0
5641,169,6,3,0
5642,170,6,3,0
5643,171,6,3,0
5644,172,6,3,0
5645,173,6,3,0
5646,174,6,3,0
5647,175,6,3,0
5648,176,6,3,0
5649,177,6,3,1
5650,178,6,3,1
5651,179,6,3,1
5652,180,6,3,1
5653,181,6,3,1
5654,182,6,3,1
5655,183,6,3,1
5656,184,6,3,1
5657,185,6,3,1
5658,186,6,3,1
5659,187,6,3,1
5660,188,6,3,1
5661,189,6,3,1
5662,190,6,3,1
5663,191,6,3,1
5664,192,6,3,1
5665,193,6,3,1
5666,194,6,3,1
5667,195,6,3,1
5668,196,6,3,1
5669,197,6,3,1
5670,198,6,3,1
5671,199,6,3,1
5672,200,6,3,1
5673,201,6,3,1
5674,202,6,3,1
5675,203,6,3,1
5676,204,6,3,1
5677,205,6,3,1
5678,206,6,3,1
5679,207,6,3,1
5680,208,6,3,1
5681,209,6,3,1
5682,210,6,3,0
5683,211,6,3,0
5684,212,6,3,0
5685,213,6,3,0
5686,214,6,3,0
5687,215,6,3,0
5688,216,6,3,0
5689,217,6,3,0
5690,218,6,3,0
5691,219,6,3,0
5692,220,6,3,0
5693,221,6,3,0
5694,222,6,3,0
5695,223,6,3,0
5696,224,6,3,0
5697,225,6,3,0
5698,226,6,3,0
5699,227,6,3,0
5700,228,6,3,0
5701,229,6,3,0
5702,230,6,3,0
5703,231,6,3,0
5704,232,6,3,0
5705,233,6,3,0
5706,234,6,3,0
5707,235,6,3,0
5708,236,6,3,0
5709,237,6,3,0
5710,238,6,3,0
5711,239,6,3,0
5712,240,6,3,0
5713,241,6,3,0
5714,242,6,3,0
5715,243,6,3,0
5716,244,6,3,0
5717,245,6,3,0
5718,246,6,3,0
5719,247,6,3,0
5720,248,6,3,0
5721,249,6,3,0
5722,250,6,3,0
5723,251,6,3,0
5724,252,6,3,0
5725,253,6,3,0
5726,254,6,3,0
5727,255,6,3,0
5728,256,6,3,0
5729,257,6,3,0
5730,258,6,3,0
5731,259,6,3,0
5732,260,6,3,0
5733,261,6,3,0
5734,262,6,3,0
5735,263,6,3,0
5736,264,6,3,0
5737,265,6,3,0
5738,266,6,3,0
5739,267,6,3,0
5740,268,6,3,0
5741,269,6,3,0
5742,270,6,3,0
5743,271,6,3,0
5744,272,6,3,0
5745,273,6,3,0
5746,274,6,3,0
5747,275,6,3,0
5748,276,6,3,0
5749,277,6,3,0
5750,278,6,3,0
5751,279,6,3,0
5752,280,6,3,0
5753,281,6,3,0
5754,282,6,3,0
5755,283,6,3,0
5756,284,6,3,0
5757,285,6,3,0
5758,286,6,3,0
5759,287,6,3,0
5760,288,6,3,0
5761,1,7,3,0
5762,2,7,3,0
5763,3,7,3,0
5764,4,7,3,0
5765,5,7,3,0
5766,6,7,3,0
5767,7,7,3,0
5768,8,7,3,0
5769,9,7,3,0
5770,10,7,3,0
5771,11,7,3,0
5772,12,7,3,0
5773,13,7,3,0
5774,14,7,3,0
5775,15,7,3,0
5776,16,7,3,0
5777,17,7,3,0
5778,18,7,3,0
5779,19,7,3,0
5780,20,7,3,0
5781,21,7,3,0
5782,22,7,3,0
5783,23,7,3,0
5784,24,7,3,0
5785,25,7,3,0
5786,26,7,3,0
5787,27,7,3,0
5788,28,7,3,0
5789,29,7,3,0
5790,30,7,3,0
5791,31,7,3,0
5792,32,7,3,0
5793,33,7,3,0
5794,34,7,3,0
5795,35,7,3,0
5796,36,7,3,0
5797,37,7,3,0
5798,38,7,3,0
5799,39,7,3,0
5800,40,7,3,0
5801,41,7,3,0
5802,42,7,3,0
5803,43,7,3,0
5804,44,7,3,0
5805,45,7,3,0
5806,46,7,3,0
5807,47,7,3,0
5808,48,7,3,0
5809,49,7,3,0
5810,50,7,3,0
5811,51,7,3,0
5812,52,7,3,0
5813,53,7,3,0
5814,54,7,3,0
5815,55,7,3,0
5816,56,7,3,0
5817,57,7,3,0
5818,58,7,3,0
5819,59,7,3,0
5820,60,7,3,0
5821,61,7,3,0
5822,62,7,3,0
5823,63,7,3,0
5824,64,7,3,0
5825,65,7,3,0
5826,66,7,3,0
5827,67,7,3,0
5828,68,7,3,0
5829,69,7,3,0
5830,70,7,3,0
5831,71,7,3,0
5832,72,7,3,0
5833,73,7,3,0
5834,74,7,3,0
5835,75,7,3,0
5836,76,7,3,0
5837,77,7,3,0
5838,78,7,3,0
5839,79,7,3,0
5840,80,7,3,0
5841,81,7,3,0
5842,82,7,3,0
5843,83,7,3,0
5844,84,7,3,0
5845,85,7,3,0
5846,86,7,3,0
5847,87,7,3,0
5848,88,7,3,0
5849,89,7,3,0
5850,90,7,3,0
5851,91,7,3,0
5852,92,7,3,0
5853,93,7,3,0
5854,94,7,3,0
5855,95,7,3,0
5856,96,7,3,0
5857,97,7,3,0
5858,98,7,3,0
5859,99,7,3,0
5860,100,7,3,0
5861,101,7,3,0
5862,102,7,3,0
5863,103,7,3,0
5864,104,7,3,0
5865,105,7,3,0
5866,106,7,3,0
5867,107,7,3,0
5868,108,7,3,0
5869,109,7,3,0
5870,110,7,3,0
5871,111,7,3,0
5872,112,7,3,0
5873,113,7,3,0
5874,114,7,3,0
5875,115,7,3,0
5876,116,7,3,0
5877,117,7,3,0
5878,118,7,3,0
5879,119,7,3,0
5880,120,7,3,0
5881,121,7,3,0
5882,122,7,3,0
5883,123,7,3,0
5884,124,7,3,0
5885,125,7,3,0
5886,126,7,3,0
5887,127,7,3,0
5888,128,7,3,0
5889,129,7,3,0
5890,130,7,3,0
5891,131,7,3,0
5892,132,7,3,0
5893,133,7,3,0
5894,134,7,3,0
5895,135,7,3,0
5896,136,7,3,0
5897,137,7,3,0
5898,138,7,3,0
5899,139,7,3,0
5900,140,7,3,0
5901,141,7,3,0
5902,142,7,3,0
5903,143,7,3,0
5904,144,7,3,0
5905,145,7,3,0
5906,146,7,3,0
5907,147,7,3,0
5908,148,7,3,0
5909,149,7,3,0
5910,150,7,3,0
5911,151,7,3,0
5912,152,7,3,0
5913,153,7,3,0
5914,154,7,3,0
5915,155,7,3,0
5916,156,7,3,0
5917,157,7,3,0
5918,158,7,3,0
5919,159,7,3,0
5920,160,7,3,0
5921,161,7,3,0
5922,162,7,3,0
5923,163,7,3,0
5924,164,7,3,0
5925,165,7,3,0
5926,166,7,3,0
5927,167,7,3,0
5928,168,7,3,0
5929,169,7,3,0
5930,170,7,3,0
5931,171,7,3,0
5932,172,7,3,0
5933,173,7,3,0
5934,174,7,3,0
5935,175,7,3,0
5936,176,7,3,0
5937,177,7,3,0
5938,178,7,3,0
5939,179,7,3,0
5940,180,7,3,0
5941,181,7,3,0
5942,182,7,3,0
5943,183,7,3,0
5944,184,7,3,0
5945,185,7,3,0
5946,186,7,3,0
5947,187,7,3,0
5948,188,7,3,0
5949,189,7,3,0
5950,190,7,3,0
5951,191,7,3,0
5952,192,7,3,0
5953,193,7,3,0
5954,194,7,3,0
5955,195,7,3,0
5956,196,7,3,0
5957,197,7,3,0
5958,198,7,3,0
5959,199,7,3,0
5960,200,7,3,0
5961,201,7,3,0
5962,202,7,3,0
5963,203,7,3,0
5964,204,7,3,0
5965,205,7,3,0
5966,206,7,3,0
5967,207,7,3,0
5968,208,7,3,0
5969,209,7,3,0
5970,210,7,3,0
5971,211,7,3,0
5972,212,7,3,0
5973,213,7,3,0
5974,214,7,3,0
5975,215,7,3,0
5976,216,7,3,0
5977,217,7,3,0
5978,218,7,3,0
5979,219,7,3,0
5980,220,7,3,0
5981,221,7,3,0
5982,222,7,3,0
5983,223,7,3,0
5984,224,7,3,0
5985,225,7,3,0
5986,226,7,3,0
5987,227,7,3,0
5988,228,7,3,0
5989,229,7,3,0
5990,230,7,3,0
5991,231,7,3,0
5992,232,7,3,0
5993,233,7,3,0
5994,234,7,3,0
5995,235,7,3,0
5996,236,7,3,0
5997,237,7,3,0
5998,238,7,3,0
5999,239,7,3,0
6000,240,7,3,0
6001,241,7,3,0
6002,242,7,3,0
6003,243,7,3,0
6004,244,7,3,0
6005,245,7,3,0
6006,246,7,3,0
6007,247,7,3,0
6008,248,7,3,0
6009,249,7,3,0
6010,250,7,3,0
6011,251,7,3,0
6012,252,7,3,0
6013,253,7,3,0
6014,254,7,3,0
6015,255,7,3,0
6016,256,7,3,0
6017,257,7,3,0
6018,258,7,3,0
6019,259,7,3,0
6020,260,7,3,0
6021,261,7,3,0
6022,262,7,3,0
6023,263,7,3,0
6024,264,7,3,0
6025,265,7,3,0
6026,266,7,3,0
6027,267,7,3,0
6028,268,7,3,0
6029,269,7,3,0
6030,270,7,3,0
6031,271,7,3,0
6032,272,7,3,0
6033,273,7,3,0
6034,274,7,3,0
6035,275,7,3,0
6036,276,7,3,0
6037,277,7,3,0
6038,278,7,3,0
6039,279,7,3,0
6040,280,7,3,0
6041,281,7,3,0
6042,282,7,3,0
6043,283,7,3,0
6044,284,7,3,0
6045,285,7,3,0
6046,286,7,3,0
6047,287,7,3,0
6048,288,7,3,0
6049,1,1,4,1
6050,2,1,4,1
6051,3,1,4,1
6052,4,1,4,1
6053,5,1,4,1
6054,6,1,4,1
6055,7,1,4,1
6056,8,1,4,1
6057,9,1,4,1
6058,10,1,4,1
6059,11,1,4,1
6060,12,1,4,1
6061,13,1,4,1
6062,14,1,4,1
6063,15,1,4,1
6064,16,1,4,1
6065,17,1,4,1
6066,18,1,4,1
6067,19,1,4,1
6068,20,1,4,1
6069,21,1,4,1
6070,22,1,4,1
6071,23,1,4,1
6072,24,1,4,1
6073,25,1,4,1
6074,26,1,4,1
6075,27,1,4,1
6076,28,1,4,1
6077,29,1,4,1
6078,30,1,4,1
6079,31,1,4,1
6080,32,1,4,1
6081,33,1,4,1
6082,34,1,4,1
6083,35,1,4,1
6084,36,1,4,1
6085,37,1,4,1
6086,38,1,4,1
6087,39,1,4,1
6088,40,1,4,1
6089,41,1,4,1
6090,42,1,4,1
6091,43,1,4,1
6092,44,1,4,1
6093,45,1,4,1
6094,46,1,4,1
6095,47,1,4,1
6096,48,1,4,1
6097,49,1,4,1
6098,50,1,4,1
6099,51,1,4,1
6100,52,1,4,1
6101,53,1,4,1
6102,54,1,4,1
6103,55,1,4,1
6104,56,1,4,1
6105,57,1,4,1
6106,58,1,4,1
6107,59,1,4,1
6108,60,1,4,1
6109,61,1,4,1
6110,62,1,4,1
6111,63,1,4,1
6112,64,1,4,1
6113,65,1,4,1
6114,66,1,4,1
6115,67,1,4,1
6116,68,1,4,1
6117,69,1,4,1
6118,70,1,4,1
6119,71,1,4,1
6120,72,1,4,1
6121,73,1,4,1
6122,74,1,4,1
6123,75,1,4,1
6124,76,1,4,0
6125,77,1,4,0
6126,78,1,4,0
6127,79,1,4,0
6128,80,1,4,0
6129,81,1,4,0
6130,82,1,4,0
6131,83,1,4,0
6132,84,1,4,0
6133,85,1,4,0
6134,86,1,4,0
6135,87,1,4,0
6136,88,1,4,0
6137,89,1,4,0
6138,90,1,4,0
6139,91,1,4,0
6140,92,1,4,0
6141,93,1,4,0
6142,94,1,4,0
6143,95,1,4,0
6144,96,1,4,0
6145,97,1,4,0
6146,98,1,4,0
6147,99,1,4,0
6148,100,1,4,0
6149,101,1,4,0
6150,102,1,4,0
6151,103,1,4,0
6152,104,1,4,0
6153,105,1,4,0
6154,106,1,4,0
6155,107,1,4,0
6156,108,1,4,0
6157,109,1,4,0
6158,110,1,4,0
6159,111,1,4,0
6160,112,1,4,0
6161,113,1,4,0
6162,114,1,4,0
6163,115,1,4,0
6164,116,1,4,0
6165,117,1,4,0
6166,118,1,4,0
6167,119,1,4,0
6168,120,1,4,0
6169,121,1,4,0
6170,122,1,4,0
6171,123,1,4,0
6172,124,1,4,0
6173,125,1,4,0
6174,126,1,4,0
6175,127,1,4,0
6176,128,1,4,0
6177,129,1,4,0
6178,130,1,4,0
6179,131,1,4,0
6180,132,1,4,0
6181,133,1,4,0
6182,134,1,4,0
6183,135,1,4,0
6184,136,1,4,0
6185,137,1,4,0
6186,138,1,4,0
6187,139,1,4,0
6188,140,1,4,0
6189,141,1,4,0
6190,142,1,4,0
6191,143,1,4,0
6192,144,1,4,0
6193,145,1,4,0
6194,146,1,4,0
6195,147,1,4,0
6196,148,1,4,0
6197,149,1,4,0
6198,150,1,4,0
6199,151,1,4,0
6200,152,1,4,0
6201,153,1,4,0
6202,154,1,4,0
6203,155,1,4,0
6204,156,1,4,0
6205,157,1,4,0
6206,158,1,4,0
6207,159,1,4,0
6208,160,1,4,0
6209,161,1,4,0
6210,162,1,4,0
6211,163,1,4,0
6212,164,1,4,0
6213,165,1,4,0
6214,166,1,4,0
6215,167,1,4,0
6216,168,1,4,0
6217,169,1,4,0
6218,170,1,4,0
6219,171,1,4,0
6220,172,1,4,0
6221,173,1,4,0
6222,174,1,4,0
6223,175,1,4,0
6224,176,1,4,0
6225,177,1,4,0
6226,178,1,4,0
6227,179,1,4,0
6228,180,1,4,0
6229,181,1,4,0
6230,182,1,4,0
6231,183,1,4,0
6232,184,1,4,0
6233,185,1,4,0
6234,186,1,4,0
6235,187,1,4,0
6236,188,1,4,0
6237,189,1,4,0
6238,190,1,4,0
6239,191,1,4,0
6240,192,1,4,0
6241,193,1,4,0
6242,194,1,4,0
6243,195,1,4,0
6244,196,1,4,0
6245,197,1,4,0
6246,198,1,4,0
6247,199,1,4,0
6248,200,1,4,0
6249,201,1,4,0
6250,202,1,4,0
6251,203,1,4,0
6252,204,1,4,0
6253,205,1,4,0
6254,206,1,4,0
6255,207,1,4,0
6256,208,1,4,0
6257,209,1,4,0
6258,210,1,4,0
6259,211,1,4,0
6260,212,1,4,0
6261,213,1,4,0
6262,214,1,4,0
6263,215,1,4,1
6264,216,1,4,1
6265,217,1,4,1
6266,218,1,4,1
6267,219,1,4,1
6268,220,1,4,1
6269,221,1,4,1
6270,222,1,4,1
6271,223,1,4,1
6272,224,1,4,1
6273,225,1,4,1
6274,226,1,4,1
6275,227,1,4,1
6276,228,1,4,1
6277,229,1,4,1
6278,230,1,4,1
6279,231,1,4,1
6280,232,1,4,1
6281,233,1,4,1
6282,234,1,4,1
6283,235,1,4,1
6284,236,1,4,1
6285,237,1,4,1
6286,238,1,4,1
6287,239,1,4,1
6288,240,1,4,1
6289,241,1,4,1
6290,242,1,4,1
6291,243,1,4,1
6292,244,1,4,1
6293,245,1,4,1
6294,246,1,4,1
6295,247,1,4,1
6296,248,1,4,1
6297,249,1,4,1
6298,250,1,4,1
6299,251,1,4,1
6300,252,1,4,1
6301,253,1,4,1
6302,254,1,4,1
6303,255,1,4,1
6304,256,1,4,1
6305,257,1,4,1
6306,258,1,4,1
6307,259,1,4,1
6308,260,1,4,1
6309,261,1,4,1
6310,262,1,4,1
6311,263,1,4,1
6312,264,1,4,1
6313,265,1,4,1
6314,266,1,4,1
6315,267,1,4,1
6316,268,1,4,1
6317,269,1,4,1
6318,270,1,4,1
6319,271,1,4,1
6320,272,1,4,1
6321,273,1,4,1
6322,274,1,4,1
6323,275,1,4,1
6324,276,1,4,1
6325,277,1,4,1
6326,278,1,4,1
6327,279,1,4,1
6328,280,1,4,1
6329,281,1,4,1
6330,282,1,4,1
6331,283,1,4,1
6332,284,1,4,1
6333,285,1,4,1
6334,286,1,4,1
6335,287,1,4,1
6336,288,1,4,1
6337,1,2,4,1
6338,2,2,4,1
6339,3,2,4,1
6340,4,2,4,1
6341,5,2,4,1
6342,6,2,4,1
6343,7,2,4,1
6344,8,2,4,1
6345,9,2,4,1
6346,10,2,4,1
6347,11,2,4,1
6348,12,2,4,1
6349,13,2,4,1
6350,14,2,4,1
6351,15,2,4,1
6352,16,2,4,1
6353,17,2,4,1
6354,18,2,4,1
6355,19,2,4,1
6356,20,2,4,1
6357,21,2,4,1
6358,22,2,4,1
6359,23,2,4,1
6360,24,2,4,1
6361,25,2,4,1
6362,26,2,4,1
6363,27,2,4,1
6364,28,2,4,1
6365,29,2,4,1
6366,30,2,4,1
6367,31,2,4,1
6368,32,2,4,1
6369,33,2,4,1
6370,34,2,4,1
6371,35,2,4,1
6372,36,2,4,1
6373,37,2,4,1
6374,38,2,4,1
6375,39,2,4,1
6376,40,2,4,1
6377,41,2,4,1
6378,42,2,4,1
6379,43,2,4,1
6380,44,2,4,1
6381,45,2,4,1
6382,46,2,4,1
6383,47,2,4,1
6384,48,2,4,1
6385,49,2,4,1
6386,50,2,4,1
6387,51,2,4,1
6388,52,2,4,1
6389,53,2,4,1
6390,54,2,4,1
6391,55,2,4,1
6392,56,2,4,1
6393,57,2,4,1
6394,58,2,4,1
6395,59,2,4,1
6396,60,2,4,1
6397,61,2,4,1
6398,62,2,4,1
6399,63,2,4,1
6400,64,2,4,1
6401,65,2,4,1
6402,66,2,4,1
6403,67,2,4,1
6404,68,2,4,1
6405,69,2,4,1
6406,70,2,4,1
6407,71,2,4,1
6408,72,2,4,1
6409,73,2,4,1
6410,74,2,4,1
6411,75,2,4,1
6412,76,2,4,1
6413,77,2,4,0
6414,78,2,4,0
6415,79,2,4,0
6416,80,2,4,0
6417,81,2,4,0
6418,82,2,4,0
6419,83,2,4,0
6420,84,2,4,0
6421,85,2,4,0
6422,86,2,4,0
6423,87,2,4,0
6424,88,2,4,0
6425,89,2,4,0
6426,90,2,4,0
6427,91,2,4,0
6428,92,2,4,0
6429,93,2,4,0
6430,94,2,4,0
6431,95,2,4,0
6432,96,2,4,0
6433,97,2,4,0
6434,98,2,4,0
6435,99,2,4,0
6436,100,2,4,0
6437,101,2,4,0
6438,102,2,4,0
6439,103,2,4,0
6440,104,2,4,0
6441,105,2,4,0
6442,106,2,4,0
6443,107,2,4,0
6444,108,2,4,0
